Tissue,CT,Gene
Skin,Natural killer T cells,"IL12RB2,IL17RA,IL12RB1,KLRB1,RORA,ITGB2,MAP3K8,NR4A1,GZMB,TNFRSF8,PRF1,IL2RB,ZBTB16,TBX21,GATA3,S1PR1,STYK1,TCF7,SLAMF7,CXCR4"
Skin,Neural stem/precursor cells,"SOX1,PROM1,IGF1R,SP8,GFAP,SOX3,S100B,SLC1A3,NEUROD4,NEUROG1,NEUROG2,NHLH1,PPP1R17,TMTC4,EOMES,PLEKHH2,TLR3,PARP12,P2RX7,INAFM2,ISG15,IGFBP3,IFIT1,IFI44,MGAT5,PBK,DLX2,RND3,DLX5,SP9,POU3F4,BARHL2,LHX9,SHOX2,DBX1,DLL3,PITX2,OTX1,ARX,NXPH1,TOX3,ASCL2,HES5,HOPX,NEUROD1,PRSS56,SOX9,ALDOC,ID4,SOX2,DLX1"
Skin,Neuroblasts,"NTNG1,TSHZ1,SP9,SP8,PROK2,ASCL1,DLL3,SALL3,DRAXIN,ERBB4,TRIM32,EOMES,CUX2,ISL1,PHF1,NEUROG1,NKX6-1,NEUROG2,MAPK7,PROKR2,POU6F2,ITGA6,EFNA2,CCKAR,CCKBR,GRM5,DLX2,MARK2,LRP8,VLDLR,DAB1,EPHA4,TACC3,EGFR,SIRT1,NEUROD1,SCGN,KLK3,NES,WT1,ZBED4,PROS1,CNR1"
Skin,Neuroendocrine cells,"PPP1R1B,CLASP2,MKL2,FXYD7,DPF1,PENK,GRM5,SFXN5,TAC1,CCDC85C,ATXN1,GPR88,PDE10A,SST,CXCL14,NPY,NRGN,SCN2B,ABHD2,SPOCK1,NEGR1,DUSP26,ARHGDIG,CCK,PRSS12,SERPINI1,NKX2-2"
Skin,Neurons,"ENO2,RBFOX3,CHAT,TH,CALB1,CALB2,ISL1,EPO,CSF3,NEFH,NEFM,DLG4,SLC12A5,GABRA1,AQP1,IFIT3,SLC11A1,TFF3,SLC1A1,CXCL1,CXCR5,AIM2,MATN2,SLC36A4,PRPH,MECP2,RIN1,OMP,PTPN11,GHSR,NPY,AGRP,RESP18,STX1A,SCN2B,DISP2,CBARP,B3GAT2,FMO1,FBLN2,SHISA2,LUZP2,SCRG1,FAM181B,IGF1,CTXN2,TMEM130,DZANK1,ACSL4,CLSTN3,ARHGDIG,HAP1,NRSN2,ABAT,HDAC11,SLC30A9,SCAMP1,MAGEE1,NCALD,COPG1,KCNC1,FBXW7,GABRG2,NMT1,ARID4A,ZRSR1,RGS17,TMEM91,CDK5,SAFB,RNF220,RASGRF1,TCEAL6,TMEM179,NICN1,NAPG,CMIP,ZMYND11,RHBDD2,ST8SIA3,PQBP1,MATK,TRO,AKAP8L,DUSP26,SYT5,GAD1,FLYWCH1,RIT2,TCEAL5,PNCK,TMEM59L,TCEAL3,GPRASP2,MAP7D2,MIAT,RB1CC1,PABPN1,GRIA3,NBEA,SFSWAP,WDR60,SCN1A,RNPC3,HOXC8,RERE,SCN8A,TRIP11,EML5,KMT2C,AAK1,SAFB2,SACS,RYR2,CSPP1,GRIA4,CHD6,ZCCHC7,GPATCH8,PCLO,SYNE1,PROX1,NRGN,PPP1R14C,SYNPR,CCDC28B,KCNK1,CNRIP1,FRRS1L,FAM69B,GPR162,CACNG2,SPOCK3,RGS7BP,DNM3,TMEM191C,SLC6A17,DNER,GRM5,CNTNAP2,CPLX1,SLC32A1,DLGAP1,PPP1R9A,GNL3L,ZCCHC12,ATP6V1H,HPCA,CHN1,CPNE6,PDE1A,GNAI1,CCK,RIMS3,OGFOD1,CELF6,DTD1,PRMT2,AVP,RORA,VGF,PCSK2,CHODL,NECAB2,KCNMA1,CACNB3,NWD2,ZIC1,TESC,NECAB3,NRN1,GABBR2,SLC17A7,DGKB,CACNB4,CTTNBP2,PPP1R1B,PCP4,PTK2B,DDN,ICAM5,VSNL1,PACSIN1,CACNA2D1,SGIP1,ATP6V0A1,MYO5A,DYNC1I1,PRUNE2,CACNA2D2,SLC17A6"
Skin,Neutrophils,"MME,ITGAM,ITGAX,CD14,FUT4,FCGR3A,PECAM1,CD33,SELL,CEACAM8,C5AR1,CXCR1,CXCR2,JAML,TLR2,MYLK,S100A9,MPO,CD24,CEACAM1,FCGR1A,CRP,LCN2,DEFA1,DEFA3,LTF,LYZ,ELANE,S100A8,IL1B,CXCL2,HP,CCL3,HDC,MMP8,LRG1,OSM,MMP9,PILRA,CLEC4D,CLEC4E,ASPRV1,CCRL2,CCR1,NCF1,TREM1,SORL1,ARG2,BST1,IL1R2,CFP,ADAM8,CD177,PTGS2,OAS3,PRTN3,AZU1,CTSG,SERPINB1,CAMP,SLC1A5,SNX20,ADPGK,PSTPIP1,LYST,DOCK8,S100A4,NLRP3,CSF3R"
Skin,Noradrenergic neurons,"TH,DDC,DBH,SLC18A2,SLC18A3,SLC6A2,SLC39A11,SLC9B2"
Skin,Nuocytes,"ICOS,IL1RL1,RORA,IL17RB,IL7R,CRLF2,ARG1,GATA3,PTGDS,BCL11B,IL5,IL13"
Skin,Olfactory epithelial cells,"ANO2,RARG,LRRC45,RAB3B,KCNC4,MANEA,PACRG,PDE1C,GADL1,TSTD1,TTC21A,KCNA5,ACSM4,CLDN9,DUSP8,TTLL3,ABHD3,KIF9,CLSTN2,MEIG1,ENDOD1,TTC9,PPP1R14C,RETREG1,WDFY1,CASP6,FGF12,TRAF3IP1,RNF128,LMAN2L,IFT74,B9D1,WDR54,TOLLIP,ORMDL3,DNAJB14,SCN4B,NRG1,MAPK8IP2,EBF3,MAPK15,CNGA4,KIF1BP,EML2,RIIAD1,CCDC184,MACROD1,RNF220,CERS5,RNF121,LINGO1,BORCS7,ELMOD3,KLHL5,CWC22,TRIM66,CARNS1,TMEM107,CNPPD1,NGRN,EFNA5,OSCP1,PCOLCE2,RIC8B,SIAH2,CBX4,CYB561,SPA17,NAT14,NXNL2,TTC5,SLC16A11,LRRIQ1,ARL6,SPEF2,MAPKAP1,FAM131C,FAM81A,SH3GLB2,MLF1,FAM92B,PKIB,PDE4A,FETUB,EBF2,CCDC28B,NQO1,DUSP14,GRAMD1C,RTP2,SGPL1,GOLGA7B,CFAP126,CACNB3,IFT43,ACSL6,SPOCK1,CLGN,EFCAB10,HOMER2,MYCBP,RD3,HIST2H2BE,SCN9A,ABHD16A,IMPDH1,CMIP,TESC,CTXN3,S100A5,RSPH1,FAIM,THEM6,CNGA2,CNTN4,EFNA3,RTP1,AK1,FLRT1,JAKMIP1,CALB2,GNG13,ACBD7,FSTL5,GNAL,GFY,ATF5,STOM,CARTPT,STOML3,OMP"
Skin,Oligodendrocyte progenitor cells,"CSPG4,PDGFRA,SOX10,OLIG2,MATN4,C1QL1,GPR37L1,GPR17,KCNIP3,TMEM100,VCAN,CDO1,EPN2,LHFPL3,NEU4,ASCL1,LAD1,SLC25A47,ETV5,CSPG5,OLIG1,PCDH15,ALDOC,TNR,FYN,NKX6-2"
Skin,Oligodendrocytes,"GALC,MOG,OLIG1,OLIG2,TF,OLIG3,SOX10,GJC2,GAMT,BCAS1,ENPP6,TMEM63A,GPR62,BACE1,CREB5,FGFR2,SLC25A38,HDAC11,TYRO3,S1PR5,ASPA,EPHB1,HEPACAM,SOX8,FASN,OMG,ZDHHC9,PTGDS,ADAMTS4,MYRF,SEMA4D,TMEM125,KLHL2,DPY19L1,TSPAN15,HAPLN2,NKX6-2,GJB1,OPALIN,VLDLR,MCAM,TMEM163,ERMN,FA2H,CLDN11,ANLN,ELOVL7,PLLP,DDC,POU3F1,NINJ2,SGK2,GJC3,GPR37,IL33,KLK6,NFE2L3,PEX5L,CLDN14,ITGB4,MYO1D,PDE8A,CNTF,EML1,KIF13B,KIF6,NIPAL4,SEC14L5,SP7,ST18,DUSP15,PRKCZ,ARSG,NPC1,MAG,SLC25A29,SLC25A19,PLEKHH1,TMEM88B,DBNDD2,EFNB3,SGK3,PNPLA2,ARRDC2,ENPP2,ITPR2"
Skin,Osteoblasts,"VDR,LRP4,EGFL6,MMP13,GPER1,RUNX2,NF2,LRP5,PHEX,HIF1A,C5AR1,CXCL12,COL1A1,PLCD4,FOXO1,SOCS3,IL33,PARD6G,NLRP3,ALPL,TNFSF11,CCL11,SPP1,FAS,TNFRSF10A,WNT5A,CX3CL1,F2R,PTH1R,ITGA2,ITGA5,NOD1,NOD2,THY1,ESR1,CYP27B1,P2RX4,P2RX5,INSR,EFNB2,EPHB4,VCAM1,FGFR1,FGFR2,BGLAP,TLR5,CALB1,COL11A1,COL11A2,IBSP,POSTN,SFRP4,BMP1,OLFML2B,COL12A1,WISP2,SP7,PENK,NPNT,OLFML1"
Skin,Osteoclast precursor cells,"MITF,NFKB1,NFKB2,TNFRSF11A,TRAF6,TREM2,CYSLTR1,TLR4"
Skin,Osteoclasts,"SOST,ZBTB7A,SEMA4D,KCNMA1,TNFRSF11B,TNFRSF11A,MMP9,ACP5,RAB3B,ITPR3,NRP2,AGER,RGS18,PTH1R,LTB4R,TRPV5,SNX10,CTSK,OSCAR,SLC2A1,DCSTAMP,EGFL7,SLC39A14,AQP9,ONECUT1,ITGB3,ITGB5,IRAK3,ITGA2,TAS1R3,SERPINF1,ITGAV,P2RY6,CCL3,EPHB1,CA2,HIF1A,CX3CR1,ESR1,EFNB2,VDR,CASR,CD68,GRM8,SMAD4,SPP1"
Skin,Osteocytes,"SOST,EFNB2,PDPN,FGF23"
Skin,Oxyphil cells,"SLC2A4,GCM2"
Skin,Pancreatic progenitor cells,"ONECUT1,PDX1,PTF1A,CXCR4,ISL1,NKX2-2,EPAS1,ARX,NEUROG3,SOX9,CTNNB1,YAP1,RGS16,MFNG"
Skin,Pancreatic stellate cells,"TIMP1,RGS5,SPON2,GEM,DYNLT1,PDGFRB,KRT10,CYGB,CTGF,MMP14,NDUFA4L2,PDGFRA,INHBA,COL6A1,MMP11,FN1,COL6A2,MGP,COL3A1,COL1A1,TNFAIP6,COL1A2,SFRP2,COL6A3,THY1"
Skin,Paneth cells,"DEFA5,MMP7,AGR2,DEFA1,DEFA6,CSF2,LYZ,PLA2G2A,PRSS1,GUCA2B,MUC2,CLCA1,GUCA2A,REG3G,ITLN1,RETNLB,GPX2,LGALS2,SPINK4,FABP4,CFD,ADIPOQ,PNLIPRP2,DMBT1,NOD2,LGR4,RIPK2,TLR5,WNT3,KCNN4,ATG16L1,WNT9B,DLL4,IL4R,TLR9,CTNNB1,DLL1,TM4SF20,DEFA3,MPTX1,KLF15"
Skin,Parathyroid chief cells,"KL,CASR,VDR,FGFR1,CYP27B1,LRP2,PTH"
Skin,Parietal cells,"CD24,PODXL,KCNQ1,PTCH1,SHH,HIP1R,HAMP,KCNE2,HDC,ASAP3,SLC12A6,AQP4,ATP4B,BMI1"
Skin,Peri-islet Schwann cells,"MPZ,EGFL8,GFRA1,OLFML2A,GULP1,SLITRK6,VGLL3,GFRA3,INSC,SLITRK2,FIGN,LRRTM1,SEMA3B,NGFR,PNLIPRP1,GFRA2"
Skin,Pericytes,"PECAM1,PDGFRB,CSPG4,ANPEP,ACTA2,DES,RGS5,ABCC9,KCNJ8,CD248,DLK1,TEK,NOTCH3,GLI1,ICAM1,ADM,ANGPT1,VEGFA,ZIC1,FOXC1,POSTN,COX4I2,HIGD1B,PDZD2,HSD11B1,MCAM,MXRA8,PDE5A,NR1H3,SERPING1,EMID1,ECM1,COLEC11,RARRES2,REM1,ASPN,CYGB,FABP4,VTN,STEAP4,NDUFA4L2,SLC38A11,ATP13A5,AOC3,ANGPT2,INPP4B,GPIHBP1,PTH1R,IFITM1,TBX18,NT5E,ALPL,COL1A1,MYO1B,COG7,P2RY14,HEYL,GNB4,MSX1,CTGF"
Skin,Peritubular myoid cells,"SAT2,LAMC3,APOA1,MYLIP,TMEM98,CYP1B1,KCNMB1,RARRES2,GSTM3,RNASE1,CILP,RASD1,ALDH1A3,INTS6,EPHX1,OSR2,C7,COL15A1,LAMB2,MYH11,TPM2,MYL9,WNT2B"
Skin,Photoreceptor cells,"RCVRN,PDC,NRL,NR2E3,SAG,RHO,ROM1,CRX,PDE6G,TPBG,GABRA1,PCBP3,FRMD3,ADAMTS5,RD3L,GABRG2,CNTN4,RNF152,SYNE1,SEBOX,HSPA12A,CNTNAP2,NLK,NTNG1,GLS,STX3,GRM6,STRIP2,CHGA,RNPC3,VSTM2B,CACNA2D4,VSX2,TRNP1,NEUROD4,GNB3,OTX2,CACNA2D3,LIN7A,CCDC136,NDNF,GNG13,PROX1,GPR179,CABP5,KCNMA1,LRTM1,PRKCA,QPCT,CPLX3,B3GALT2,ISL1,PCP2"
Skin,Pinealocytes,"ASMT,ADRB1,TPH1,SAG,GNGT1,GNGT2,ROM1,CRX,CNGB1,CNGA1,PDE6C,ADRA1B,DRD4,CHRNA3,CHRNB4,NEUROD1,PDE6B,CACNA1F,GNG13,AANAT,CREM,PDE10A,PMEPA1"
Skin,Plasma cells,"SDC1,IRF4,CD38,PRDM1,CD93,CD27,ENPP1,MS4A4A,PIAS1,DIABLO,HTRA2,MS4A1,CD19,CD24,CD40,CXCR4,GZMB,TNFRSF17,TNFRSF13B,FCGR2B,CCR10,ABCB9,AMPD1,ANGPT4,ATXN8OS,C11ORF80,CD79A,DENND5B,EAF2,FCRL2,GNG7,GPR25,GUSBP11,HIST1H2AE,HIST1H2BG,HLA-DOB,IGHD,IGHE,IGHM,IGKC,IGLL3P,KCNA3,KCNG2,LIME1,MAN1A1,MANEA,MAST1,MROH7,MZB1,P2RX5,PAX7,PDK1,PNOC,RASGRP3,REN,RGS13,RPL3P7,SIK1,SPAG4,ST6GALNAC4,TGM5,TMEM156,UGT2B17,ZBP1,ZNF165,IGLC2,IGHG1,IGHG2,IGHG3,IGHGP,IGLC3,JCHAIN,IGHA1,IGHG4,IGHA2,IGLV3-1,IGLC7,IL16,BHLHA15,PPIB"
Skin,Plasmacytoid dendritic cells,"CD4,CD8A,CD40,CD80,CD83,LILRA4,CD86,IL3RA,CCR7,CLEC4C,CXCR3,TRADD,ARHGAP9,LAMP5,GPR183,MAP3K2,TNFSF13B,PTCRA,ERN1,ETV6,MAP3K8,FAM129C,SPIB,GZMB,CXCR4,PACSIN1,TLR7,TLR9,IRF7,IRF8,IGLL1,CUX2,MCTP2,KLK1,BLNK,GRM8,PRKCA,CDH1,IL17RB,CARD6,CLEC4G,S100A8,JCHAIN,SERPINF1,MZB1,DERL3,ZFAT,NRP1,SLC15A4,CCR9,IRF5"
Skin,Platelets,"CCL5,VEGFA,PECAM1,FCGR2A,CD36,ITGA2B,GP1BA,SPN,CD46,ITGA2,ITGB3,SELP,CD69,CD84,CD109,CCR3,CD226,TNFSF14,LRRC32,LTBR,PF4,GP5,F13A1,THBS1,ABCC4,BIN2,FERMT3,PTCRA,TUBB1,GP9,NCOA4,RGS18,PPBP,DAB2,HFE,CXCR4,CLEC1B,MPL,F5,TREML1,P2RY12,PRKAR2B,STX11,MFSD2B,ALOX12,PLEK,SELPLG,ADGRE5,CD40,ERO1A,F11R,TLR4,CRLF2,IL1A,SCARB1,ADAM10,CCR1,CCR4,F2R,NRGN,GP1BB,CAVIN2,MYL9,MAP3K7CL,PTGS1,GRAP2,MPIG6B,HIST1H3H,WIPF1,C2ORF88,CDKN2D,CA2,PDZK1IP1,AGPAT1,SMOX,HIST1H2BK,SH3BGRL2,ATP2A3,ALOX5AP,FHL1,VWF,RASGRP2,SLC2A3,ARHGAP10,RTL8B,TREML2,MMRN1,ILK,NOD2,NOX5,SERPINE1,MAPK14,ABCA3,CXCL14,ESAM,PREX1,S100A9,ATP8A1,PRKCD,PTGS2,F7,SLC26A4,PALLD,SLC17A9,IL33,SIRT3,CYP2U1,TLR1,TLR6,BGLAP,LGALS8,ITGB2,CD40LG,ANGPT1,ACKR3"
Skin,Podocytes,"PODXL,ADAMTS13,LCN2,VEGFA,SLC2A4,NLRP3,SYNPO,NPHS1,NPHS2,LAMA3,FOXC2,WT1,CD80,DES,PTPRO,LMX1B,MYOC,CDH13,SEMA3G,THSD7A,MAFB,ENPEP,CLIC5,RAB3B,DPP4,ANGPTL2,ITGB5,RHPN1,BCAM,MAGI2,COL4A3,EFNB1,NPR1,PLOD2,SRGAP1,LAMB2,NPR3,ITGA3,PLCE1,PROS1,MERTK,MYO1D,TCF21,TNS2,ADM,OPTN,PARD3B,SEMA3E,MYO1E,NEBL,SH2D4A,TDRD5,PTH1R,IQGAP2,CTGF,FAT1,ILDR2,FOXD1,TRIB2,LOXL2,COL4A5,FOXC1,PLEKHH2,CTNNAL1,DACH1,SULF1,HSPB8,KANK1,ADCY1,DOCK5,CRB2,LRRC49,CORO2B,ARHGAP24,GPRC5A,COL4A4,AIF1L,MET,EPB41L5,DOCK1,AJUBA,CD2AP,GOLIM4,ZBTB8A,WSB2,EMC2,EHD4,ZFP91,CDKN1C"
Skin,Principal cells,"AQP2,SCNN1A,AQP3,KCNJ1,AVPR2,SCNN1G,HSD11B2,FXYD4,APELA,NPNT,SCNN1B,KCNE1,CDH16,ADGRG1,TSPAN8,CDO1,TMEM45B,TACSTD2,PDZK1IP1,L1CAM,CLDN4,TBCK,TMEM229A,GPRC5B,PHACTR1,CELSR2,FZD7,SLC2A9,RNF186,TRPV5,STC1,PELI2,KLK1,ACER2,AQP4,FZD1,GATA3,PTGES,TSPAN1,NR3C2"
Skin,Proximal tubule cells,"AQP1,CLDN2,DPP4,ENPEP,SLC36A2,SLC5A1,SLC6A18,SLC6A19,SLC5A2,LRP2,PDZK1,MIOX,SLC34A1,TTC36,ASS1,PCK1,FUT9,KHK,SLC4A4,GLYAT,FBP1,SLC22A6,SLC22A12,SLC47A1,NOX4,SLC17A1,SLC13A3,CYP2E1,SLC22A8,FOLR1,SLC7A13,AK4,SLC5A8,SLC22A1,GHR,UPB1,SLC17A3,GCDH,GSTZ1,ASL,FAH,TMEM106A,GSTA2,CRYL1,SLC5A12,AOAH,SLC13A1,ABCC2,PKHD1,SLC9A8,SCIN,ALPL,G6PC,SLC22A13,SLC22A7,SLC16A9,AGXT2,SORD,SOD3,HNF4A,NME4,HGD,OSGIN1,HSD11B1,SERPINF2,HAAO,TFF3,GNG13,SLC23A3,GC,CACNG5,TGFBI,RBP4,NAPSA"
Skin,Pulmonary alveolar type I cells,"MMP11,ICAM1,CTGF,SEMA3B,SCNN1B,SEMA3E,SCNN1G,SCNN1A,COL4A4,CYP4B1,RTKN2,CLIC5,AKAP5,GPRC5A,SEC14L3,COL4A3,CLDN18,AGER,HOPX,AQP5,EMP2,VEGFA,KRT7,IGFBP6,PXDC1,AQP3,CRLF1,EGFL6,FSTL3,MEX3B,RADIL,SMARCA1,P2RX7,PDPN"
Skin,Pulmonary alveolar type II cells,"IRX1,EGFL6,CEBPA,NKX2-1,MUC1,CLDN18,AGER,LAMP3,SFTA2,SFTPD,SLC34A2,SFTPB,SFTPA1,SFTPC,SDC1,ADGRF5,ABCD3,SOAT1,ETV5,CD36,LPCAT1,NAPSA,ABCA3,S100G,PGC,CXCR2,CXCL2,GRK2,RUNX3,CTNND1,PPP1R14C,DDX3Y,PIGR,LRG1,NRN1,PPBP,IL1B,INMT,CRLF1"
Skin,Pulmonary vascular smooth muscle cells,"ANGPT1,PDGFRB"
Skin,Purkinje fiber cells,"GJA5,B3GAT1,GJC1,KCNK3,NEFM"
Skin,Purkinje neurons,"CALB1,ABAT,GRIN1,GAD1,HDAC6,PRKG1,ATP2B2,PDE5A,ITPR3,PDE1B,PDE1A,OMP,PDE9A,CBLN1,MRPS35,PVALB,SHANK2,CACNA2D2,NKAIN4,CNTNAP2,TH,CERK,CD3G,KCNA2,SLC22A15,CACNG2,SYT2,CPLX1,PKP4,KCNMA1,ADGRB1,HCN1,SLC24A2,GABRA1,CLSTN3,SLC24A3,DLG4,CNPY1,SLC12A5,SLC32A1,GRIA3,CAMK2A,PENK,HIVEP2,NRIP3,TSHZ1,PCBP3,GPSM1,PPM1E,DLGAP1,GNG4,SHISA8,SYNPR,PRKCA,PCP4L1,PCP4,SLC1A6,GRID2,GAD2"
Skin,Pyramidal cells,"CD3E,DLG4,CAMK2A,GRM1,GRM5,TBR1,POU3F1,EMX1,FEZF2,NRGN,GRIA3,SPINK8,PCP4,SYNPR,NR4A2,AGER,GRIN2D,KCNN4,DAB1,CCM2,CALB1,ADRB2,PDE2A,KCNB1,KCNB2,KCNQ2,KCNQ3,SATB2,OXTR,CCK,KCND2,KCND3"
Skin,Radial glia cells,"PAX6,SLC1A3,PDGFD,GLI3,NOTCH3,VCAM1,HES5,OLIG2,GFAP,EMX2,CDH4,SPRY1,AXIN2,RIIAD1"
Skin,Red pulp macrophages,"HMOX1,TREML4,CD86,NR1H3,SLC11A1,ADGRE1,MERTK,CCR3,SPIC,SLC40A1,VCAM1,SIGLEC1"
Skin,Reticulocytes,"RUVBL1,TFRC,UCP3,FOLR1,UBE2O,CD36,ITGA4,SLC11A2"
Skin,Retinal ganglion cells,"PRKCA,NGF,POU4F2,NHLH2,RNU1-1,ATF6B,SNX16,IRX5,YDJC,DPP10,SHD,SMIM18,GALNT14,CHRNB3,THEM4,SCAPER,GALNTL6,CCDC184,NKAIN3,LHFPL5,SRRM3,GALNT9,MTUS2,IGLON5,DCTN1,GGT7,BTBD10,EFNA3,SLC29A4,STOML1,FBXO44,NELL1,RTN2,BBC3,EVC2,SYT16,CPNE5,TTLL1,GPHN,SIX6,ABLIM3,POU6F2,GRIP1,TOX2,NARF,BARHL2,DTX1,MAB21L2,KCTD8,CPNE4,KLHDC8A,IRX6,CHRNA6,CACNB3,CSDC2,AKAP7,HPCA,ISL1,SLC17A6,FGF12,DNER,TMEM163,RBPMS,POU4F1,RBPMS2,CDK14,FXYD7,NEFM,SNCG"
Skin,Retinal progenitor cells,"PAX6,CALB2,SIX6,RHO,SIX3,NEFH,LGR5,SAG,RAX,NOTCH1,MSI1,SOX9"
Skin,Salivary mucous cells,"KRT14,PIP,MUCL1,CNN1,THBS1,MYH11,KRT17"
Skin,Satellite cells,"PAX7,DMD,CDH1,ERBB2,PAX3,MYF5,CDH15,CXCR4,FOXK1,ITGA7,TCF21,ISL1,MESP1,MET,CALCR,ASB5,SRXN1,BDKRB1,CDCP1,VCAM1,MYOD1,SOX8,SPRY1,CXCL1,HMOX1,TNFRSF12A,RUNX1,BARX2,TRIM32,MSTN,SCRIB,NFATC2,IRF2,BMI1,SIX1,HOXC10,NOTCH3,HEYL,GAL,CAV1"
Skin,Satellite glial cells,"GFAP,EDNRB,BDKRB2,TGFA,EPOR,TNF,IL6,JAK2,SSTR1,SLC6A1,PTGDS,SOX2,CDH1,CXCL8,KCNJ10,AQP4,CNGA3,TLR4,P2RY12,P2RX7,SLC1A3,IL17A"
Skin,Schwann cells,"MPZ,ITGB4,LAMC1,S100B,POU3F1,GFAP,MAG,OLIG1,TST,NDRG1,CTHRC1,NF2,SEPT9,AGR2,NGFR,CLDN19,PRX,NTRK1,ART3,BCAS1,NPY,ASPA,LGI4,BAG3,RXRG,SOX10,CMTM5,BCHE,EGFL8,GFRA3,SEMA3B,MATN2,SCN7A,CD82,TAGLN,NOV,ALDOC,APOD,CADM4,KCNA1,GPR37L1,NRN1"
Skin,Sebocytes,"CAMP,IHH,CRHR1,CALCA,F2RL1,KLF5,EXO1,CRH,CDH1,LTA4H,RDH12,CEBPA,S100A7,ANGPTL4,CYP24A1,PTGER2,CNR2,KRT7,SRD5A2,FFAR2,FFAR3,MUC1,HRH1"
Skin,Serotonergic neurons,"TPH1,SLC6A4,FEV,TPH2,DDC,SLC18A2,ESM1,SLC22A3"
Skin,Sertoli cells,"KITLG,AMH,INHBB,SHBG,GATA1,GATA4,DHH,AR,GDNF,MAFB,GAMT,MEIG1,HES5,NF2,INHA,DES,FAS,FASLG,TF,WT1,AARD,CST9,TMEM184A,WNT6,MRO,HSD17B3,AMHR2,SEMA5B,SCX,HSD17B1,STIM1,ANKRD7,PHF7,CXCL12,STAR,WFDC2,PRND,HSPBAP1,NXF3,GBA2,PADI2,ABCG8,DIAPH2,PFKFB3,MSI1,NOTCH2,GATA6,CLDN11,OCLN,SERPINB9,SERPING1,CD55,CD46,FSHR,RXRB,PRLR,SLC16A3,EPS8,NR1H2,BCAR3,SOX9"
Skin,Smooth muscle cells,"ACTA2,CNN1,HEXIM1,TAGLN,RGS5,WFDC1,NOTCH3,RPRM,DES,FHL2,FBLN5,LOX,NF2,ANGPT1,CRABP1,MYH11,FABP4,ACTC1,ANKRD1,OBSCN,PDE4DIP,LMO7,MYH6,NEXN,ACTG2,MUSTN1,SOD3,HSPB6,RRAD,LMOD1,ITGA1,SPEG,EHD2,RBPMS2,MAP3K7CL,SLC38A11,GJA4,KAT2B,LGR6,MSRB3,AKT2,RASL12,ZBTB44,WWP2,SSPN,OTUD1,FAS,VASN,PDGFD,SMOC1,AAED1,AOC3,SEC24D,KCNAB1,MYLK4,KIF1C,MRVI1,JPH2,ITGA9,KCNMB1,NOX4,NOV,DMPK,SH3BGR,ITGA8,TCF21,ADAMDEC1,HHIP,MFAP5,SPON2,LAMB2,GJC1,ACKR3,OGN,SMTN,BGN,MYL9,MYLK,PCP4L1,SNCG,PLN,NRP2"
Skin,Spermatocytes,"CAPN1,JAKMIP1,SMCP,GKAP1,SPATA33,NOTCH3,GCNA,TP73,PGK2,ACR,SYCP1,SYCP2,SYCP3,TXNDC8,TEX101,CD46,INHBB,PRM1,PRM2,IGF2,TNP1,OSR2"
Skin,Spermatozoa,"ABHD2,HVCN1,GPR55,ABCA1,SLC31A1,LDHC,PRKAA2,HSPA2,ODF1"
Skin,Stromal cells,"MMP1,MMP2,MMP9,TLR3,MME,PECAM1,ITGA4,ICAM3,ITGAV,ICAM1,VCAM1,KIT,PDGFRA,PDGFRB,MADCAM1,B4GALNT1,TLR1,TLR2,TLR4,CDH11,CALB2,DES,MMRN2,CD248,FAP,LAMC2,SNED1,TNC,LUM,COL15A1,GDF10,BMP4,WNT2,BMP5"
Skin,T cells,"CD3D,CD3G,CD3E,HOPX,CCL3,CCL4,GIMAP2,SYT3,NOTCH3,SEMA6D,DKK3,IFIT3,CERK,PMCH,CD4,LTB,CXCR6,IL7R,SATB1,LEF1,ITK,TRBC2,PTPRCAP,GEM,CD7,MAFF,TGIF1,RORA,TNFAIP3,CREM,PXDC1,NABP1,FAM110A,EEF1B2P3,TRAC,CD69,PFN1P1,IL32,CXCR4,SEPT1,BCL2,CYTL1,CD2,CTSW,PTPN22,TXK,GDPD3,TRAF1,IL2RA,CD8B,BATF3,GZMH,LAG3,GZMK,GZMB,SH2D1A,MYO1G,FMNL1,S1PR4,CD247,GIMAP5,CD28,CD160,TRDC,RHOH,KLRB1,CCR2,IL2RB,CD163L1,MBD2,ICOS,IL18R1,TNFRSF4,CCL20,CLEC2D,CD8A,CD6,S100A4,CCL5,LCK,THY1,LAT,SKAP1,TCF7,CCR7,MYB,CCL4L2,PYHIN1,GZMA,DUSP2,IFNG,BRAF"
Skin,T cytotoxic cells,"CD2,CD27,CD28,CD5,CD69,CD8A,GZMB,TRAC"
Skin,T follicular helper cells,"BCL6,CD3D,CD4,CD84,IL6R,SLAMF1,CD40LG,CXCR5,TNFSF4,ICOS,PDCD1,P2RX7"
